LINK ID,Final_Congestion_Hour_0,Final_Congestion_Hour_1,Final_Congestion_Hour_2,Final_Congestion_Hour_3,Final_Congestion_Hour_4,Final_Congestion_Hour_5,Final_Congestion_Hour_6,Final_Congestion_Hour_7,Final_Congestion_Hour_8,Final_Congestion_Hour_9,Final_Congestion_Hour_10,Final_Congestion_Hour_11,Final_Congestion_Hour_12,Final_Congestion_Hour_13,Final_Congestion_Hour_14,Final_Congestion_Hour_15,Final_Congestion_Hour_16,Final_Congestion_Hour_17,Final_Congestion_Hour_18,Final_Congestion_Hour_19,Final_Congestion_Hour_20,Final_Congestion_Hour_21,Final_Congestion_Hour_22,Final_Congestion_Hour_23
1036005,0.3007813611209599,0.2434476705847065,0.1993448317106655,0.1358367437320464,0.20375511559806958,0.24609384091714898,0.4851312276144514,0.7127018762045032,0.8547130173789153,0.8714720961510509,0.8203128030571633,0.7409276930838894,0.7268147846441962,0.8229589733896058,0.7594508854109866,0.7523944311911401,0.7276968414216771,0.801789610730066,0.7171121600919073,0.5592239969228403,0.5980344951319965,0.614793573904132,0.5371725774858198,0.433089877743083
1036006,0.34685373301080413,0.26227609860669177,0.17257254696596658,0.14010840446741843,0.19307621591241805,0.33831053761644936,0.5177176408978997,0.7244629694412855,0.7321518452962048,0.7817023785834625,0.7031049809553985,0.7945171716749947,0.8098949233848333,0.8338158704890267,0.8047690061482204,0.7663246268736239,0.9158305462748326,0.8637170543692684,0.8739688888424941,0.702250661415963,0.702250661415963,0.7167740935863661,0.6116927902358024,0.5758113695795123
1036007,0.3858630311889427,0.29451586462176443,0.20001879575916623,0.14489550558931727,0.18899413772519644,0.3874379823366527,0.6575421041689127,0.8378740105817042,0.7874755738549852,0.7906254761504051,0.8150372189399097,0.8985096297685381,0.8835475938652934,0.906384385507088,0.8551984732065139,0.8095248899229248,0.8134622677921997,0.8110998410706347,0.7827507204118552,0.7134528699126166,0.7725135379517405,0.8181871212353296,0.7221151012250214,0.5417831948122298
1036008,0.19760584343111517,0.19108585367323574,0.13792286026283418,0.12839364446285656,0.14494438769439666,0.20211968249426246,0.4689377248936363,0.6961342910720504,0.734251154271961,0.6530020511353095,0.6123774995669838,0.6550082018300416,0.6565128148510908,0.6575158901984568,0.6720604827352648,0.6695527943668497,0.6750697087773629,0.6710574073878988,0.6620297292616041,0.4910053825356897,0.43232547471477484,0.3330210153255342,0.31596873442031104,0.2597965149678113
1036009,0.0881505051982794,0.06338912733359417,0.046551390385608224,0.04258956992725859,0.04902752817207674,0.07180799580758715,0.1607013423418071,0.3149647264387961,0.3578019101447015,0.36993498529839725,0.3617637306030511,0.3644874821681665,0.3496306554493554,0.39816295606413843,0.4013819351865475,0.4023723903011349,0.40930557610324675,0.37637294354321543,0.3756301022072749,0.2936699414751668,0.259746853800548,0.24761377864685225,0.19635772646695385,0.14510167428705542
1036010,0.48583336177654035,0.31429504209714576,0.2337065697645443,0.20953002806476384,0.23600909754547578,0.3246564171113374,0.6562204175654692,1.366550237982828,1.5139120159624422,1.5415423493336198,1.5334835021003597,1.5864416410617834,1.444836182534498,1.6958117106560284,1.7130806690130143,1.732652155150932,1.7648875440839724,1.6693326411753164,1.623282085556687,1.192709390522502,1.0499526681047506,0.9394313346200401,0.8968345706728079,0.6608254731273322
1036011,0.3224272660533561,0.4295386968100642,0.2098509663804894,0.18799149071585508,0.22405962556250167,0.3519375582006124,1.041604015419825,1.6799007048271468,1.990305259264954,1.6471114913301952,1.5465579032728773,1.5257914013914748,1.5509297984058044,1.7651526599192207,1.56732440515428,1.6001136186512315,1.4613059481808037,1.4689567646634256,1.413215101718608,1.260198772066168,1.1388786821274475,0.9902342476079342,0.9006103973829336,0.6284599253582365
1036012,3.3294663870444414,3.2916315417371185,2.2700907184393917,1.7025680388295439,1.7782377294441902,3.2235288201839367,4.699087787169542,7.097816979653832,6.3562540116302975,5.6827937651599445,4.7747574777841875,5.417949848008682,5.069869271181308,5.902235867942419,5.607124074545298,5.312012281148177,6.038441311048783,5.879534960758025,4.797458384968581,3.7607836235479257,3.5413415207654513,3.110024284261967,3.2235288201839367,2.693840985881412
1036013,2.8771584898043607,2.204274649446889,1.3999077598241647,1.2993618986213242,1.554593700136227,2.451772153946189,4.841669931767553,9.14967336945849,9.505451032176234,8.97178453809962,8.994987429146429,9.598262596363472,8.832567191818763,8.391712261929385,8.213823430570514,8.267963509679735,7.73429701560312,8.376243667898178,8.646944063444288,8.353040776851369,6.844852858808761,6.922195828964792,5.847128543795959,3.310279122678135
1036014,2.8610299084375272,2.264192543432348,1.9326162295405815,1.4778829990604447,2.2547189344640115,2.472611940735744,4.869435009724798,7.938884315465722,9.217821526191107,8.279934238325824,6.896787328948742,6.896787328948742,7.209416424903836,7.44625664911224,7.540992738795602,8.677825814995945,9.615713102861227,9.454661750399511,9.426240923494502,6.290476354975226,4.594700349643049,4.7178572662314195,4.0357574205112146,3.7799699783661374
1036015,0.35735829853446743,0.23413129903982347,0.20724540824099208,0.17475829019240413,0.210606144590846,0.3035865169368046,0.5646037067754595,1.05303072295423,1.1392896226004807,0.9958982050067132,0.9354049507093426,0.9286834780096347,0.9354049507093426,1.0698344047034996,1.0474294957044734,1.0978405409522822,1.140409868050432,1.0709546501534508,1.1493718316500425,0.7606466605169385,0.5713251794751674,0.5903693521243396,0.5175533978775045,0.45593989813018254
1036016,0.3107272125862801,0.24287854907851641,0.17109662971523018,0.15634692025702068,0.17994645539015588,0.3166270963695639,0.6371874485946504,1.1573605354875054,1.1966930940427307,1.0865619300880998,1.0737788485576516,1.0904951859436223,1.0383795458579488,1.029529720183023,0.9429980913615272,0.9892138476639171,0.9026822188424213,0.9616810566752593,1.0167466386525748,1.0364129179301875,0.8918657652397344,0.756168438224207,0.7345355310188331,0.41889174861314976
1036017,2.2133997648816033,1.8310363018485283,1.4755998432544022,1.2171006006404923,1.4379020370398736,2.595763227914678,5.07843303718577,6.790990519502924,7.6472692606615,6.817917523941873,6.473251867123326,7.636498458885921,7.302603603842954,7.4749364322522265,7.2810620002917945,6.8125321230540825,6.904083938146509,5.234609662931675,5.056891433634612,4.803777591908491,4.814548393684071,4.722996578591645,4.448341133314366,3.8613324365452786
1036018,2.640706171257098,2.7233573816250822,1.8968452779452394,2.0208220934972156,1.5786381180284998,2.3059687692667614,3.9135348109240558,4.673925946309511,5.558293897246943,6.975762155057874,7.066678486462656,6.595566587365146,8.851944630411117,6.409601364037181,6.5831689058099485,7.376620525342598,7.558453188152163,6.508782816478763,5.694668394354117,7.484067098820977,4.9466749405238595,4.190416365656803,3.508543880120933,2.9630458916922366
1036019,0.1870853023900659,0.12577163185886783,0.11633875946945275,0.09590086929238673,0.21538391955831118,0.3332948244259998,0.2782697354877451,0.4291956937183865,0.5549673255772544,0.47793220106369777,0.4810764918601695,0.5486787439843109,0.5329572900019525,0.5109472544266506,0.5313851446037167,0.5078029636301788,0.5518230347807827,0.6162809961084524,0.5361015807984242,0.4103299489395563,0.3694541685854243,0.2955633348683394,0.21223962876183947,0.19809032017771686
1036020,1.1879992769923,0.9260994363826338,0.7559995399041909,0.585899643425748,0.6317996154913595,1.2527992375555164,2.5082984734678333,3.334497970648842,3.496497872056883,3.5666978293337004,3.2966979936536323,3.504597867127285,3.307497987080835,3.2885979985832305,3.188698059381605,3.064498134968774,3.037498151400767,2.689198363373479,2.502898476754232,2.0897987281637276,2.332798580275789,2.2598986246421706,2.1896986673653527,1.7063989614980308
1036021,0.2372726493111413,0.2512298639765026,0.1527539605042315,0.18997319961186152,0.14034754746835484,0.21866302975732632,0.3450533625603199,0.4454677680694467,0.5625532910955328,0.6819650165658457,0.7075532434523414,0.6521120851982675,0.8025398432582721,0.6649061986415153,0.6571521904940923,0.7304275674872389,0.7637698025211576,0.6928206279722378,0.6311762632002256,0.701350036934403,0.5625532910955328,0.46097578436429254,0.37994639922372303,0.33032074708021636
1036022,0.3870918238711168,0.2429385359644816,0.1507389711104916,0.17708170392591732,0.21220534767981827,0.4207519824686052,0.7785741032114711,1.0690759067593603,1.1642024419261754,0.976144599327164,0.8890672325206179,0.7339378059408886,0.7288156078934448,0.7749153903204398,0.8795545790039364,0.8297960836859101,0.7493044000832204,0.6702762016369432,0.6790571125754185,0.5963702012381099,0.5502704188111149,0.6044193695983789,0.4756326758340754,0.38782356644932303
1036023,0.24571852671281194,0.2151898612727353,0.17200296869896836,0.13030527931740027,0.13477288889399686,0.2002978293507467,0.30230824801636863,0.3782576108185105,0.527922531634496,0.47356661511923753,0.505584483751513,0.49813846779051874,0.5457929699408822,0.5070736869437119,0.5085628901359107,0.5093074917320102,0.5271779300383965,0.5174981092891039,0.5837676513419532,0.48399103746462957,0.39240504114439967,0.3611317741082236,0.33507071824474355,0.31794488153445666
1036024,0.4185367786873128,0.28815737584566686,0.26264836224621435,0.23147067895799467,0.25131102286867996,0.5092354937075882,0.7425957292285054,0.969342516779194,0.8975393673881427,0.9986306435044914,0.8767542451959962,0.8625825709740781,0.8550243447223885,0.8474661184706989,0.8087302089307896,0.7879450867386432,0.8729751320701514,0.7057493762515185,0.6906329237481392,0.7463748423543503,0.6320566702975446,0.5999342087278637,0.5196280548036615,0.479947366982291
1036025,0.36110854325923236,0.5695197596545608,0.2992042215576497,0.22595077421077683,0.31880725676315086,0.37245766890452253,0.3796798397697072,0.5323771666336111,0.6159480009307478,0.6499953778666183,0.6499953778666183,0.613884523540695,0.7191218704333856,0.7139631769582537,0.8924539711978172,0.9419774285590833,0.9677708959347427,0.935786996388925,1.0327704337214045,0.8934857098928436,0.6840427548024888,0.5323771666336111,0.6974553578378316,0.5282502118535056
1036026,1.874020467999982,2.780804565419328,2.244290641112882,1.6851071143709515,2.3198559825644938,3.083065931225777,3.4231099677580317,3.748040935999964,4.987312535806404,4.78328611388705,4.90419066020963,4.367676735903184,5.183782423580595,4.586816226112859,4.745503443161245,5.221565094306402,6.128349191725747,5.46337418695156,6.679976184322516,6.596854308725743,4.926860262645114,3.7933801408709313,5.289573901612853,4.0805284383870575
1036027,2.5496243979108018,2.073527458743183,1.728983621187669,1.5598439191149625,2.0171475580522804,3.4391739421450374,5.299710664944812,6.602712814245664,6.646563848116366,5.800865337752832,5.556552434758922,4.7734982584963905,4.522920922092381,4.735911658035789,5.092984362411504,5.105513229231704,4.936373527158997,4.641945156884286,4.49786318845198,5.1117776626418046,4.190905951357068,3.8400976803914535,3.270034240072331,3.3702651746339347
1036028,0.4692850663315556,0.29199959682852344,0.33371382494688395,0.254456791521999,0.36499949603565435,0.5109992944499161,0.513085005855834,0.6444848244286696,0.6903704753588662,0.6423991130227517,0.6465705358345877,0.6142420090428583,0.5965134620925551,0.5454135326475634,0.6069420191221452,0.6225848546665304,0.6924561867647843,0.6340562673990795,0.6100705862310223,0.5401992541327684,0.42861369391615406,0.4776279119552277,0.4880564689848178,0.46824221062859656
1036029,0.21802271254132366,0.188508720887258,0.14042947641853817,0.12995676970257938,0.11519977387554657,0.16803933957879313,0.22801938713382977,0.3608323495771252,0.3846339557497588,0.3955826945891702,0.44461400330479545,0.4536586136503962,0.4741279949588611,0.47603212345267176,0.4841246695513672,0.5117345327116222,0.49697753688458934,0.44842226029241683,0.46270322399599695,0.43556939295919467,0.43556939295919467,0.4112917546631084,0.36226044594748325,0.2832391134543397
1036030,0.1456300412372353,0.07450839319114363,0.08071742595707228,0.07225056309444232,0.10160235435155951,0.17441737497017715,0.32512753392499044,0.4837400982182583,0.4154407377930433,0.4769666079281544,0.4628551698237711,0.48035335307320637,0.46793528754134905,0.5051894841369209,0.5097051443303235,0.45664613705784246,0.4656774574446478,0.5198653797654795,0.4210853130347966,0.38270220139087413,0.28674442228106795,0.24553902301626881,0.22465409462178157,0.16538605458337186
1036031,6.932752126448807,2.94820644552591,2.2156218136073504,2.9124706098225657,4.127489023736274,5.6105262054250655,9.273449365017862,13.597485485122531,11.774957864251968,13.400938388754136,12.453938742615511,14.687428474074533,13.615353402974202,13.43667422445748,13.972711760007646,13.222259210237414,13.794032581490924,14.562353049112827,14.723164309777879,13.079315867424038,9.934562325529733,9.344921036424552,7.683204676219038,7.5402613334056605
1036032,0.37211257207471954,0.34585645385046926,0.2462642812757268,0.22634584676077832,0.21367047934217473,0.3051142014335292,0.42824634207139256,0.6690783230248607,0.8121288981776726,0.7695758789866463,0.7641435786643876,0.8293311825314917,0.8374796330148798,0.887275719302251,0.8646411346261732,0.9325448886544067,0.9325448886544067,1.0049755596178558,1.0837439142906067,1.015840160262373,0.775008179308905,0.6373899044783518,0.6057014859318428,0.48528549545510874
