최종_역사명,04-05시 승차일평균,04-05시 하차일평균,05-06시 승차일평균,05-06시 하차일평균,06-07시 승차일평균,06-07시 하차일평균,07-08시 승차일평균,07-08시 하차일평균,08-09시 승차일평균,08-09시 하차일평균,09-10시 승차일평균,09-10시 하차일평균,10-11시 승차일평균,10-11시 하차일평균,11-12시 승차일평균,11-12시 하차일평균,12-13시 승차일평균,12-13시 하차일평균,13-14시 승차일평균,13-14시 하차일평균,14-15시 승차일평균,14-15시 하차일평균,15-16시 승차일평균,15-16시 하차일평균,16-17시 승차일평균,16-17시 하차일평균,17-18시 승차일평균,17-18시 하차일평균,18-19시 승차일평균,18-19시 하차일평균,19-20시 승차일평균,19-20시 하차일평균,20-21시 승차일평균,20-21시 하차일평균,21-22시 승차일평균,21-22시 하차일평균,22-23시 승차일평균,22-23시 하차일평균,23-24시 승차일평균,23-24시 하차일평균,00-01시 승차일평균,00-01시 하차일평균,01-02시 승차일평균,01-02시 하차일평균,02-03시 승차일평균,02-03시 하차일평균,03-04시 승차일평균,03-04시 하차일평균,호선명,위도,경도
동대입구,0.7553691701613927,0.060490532469182866,52.26331172957174,37.61697801499555,94.88956665395858,293.65891472868213,193.2133689159995,574.3062650908629,272.64302960986146,2000.7035201423307,241.94865929597154,1129.4888804168254,249.23497267759564,976.9754733765409,333.44973948405135,845.8218325073071,394.5500063540475,681.7344008133181,509.62206125301816,723.214131401703,575.231922734782,591.6797560045749,636.938874062778,489.8358114118694,809.2558139534884,494.60490532469186,1197.5724996822976,581.0939128224679,1499.7158469945357,645.6937349091371,780.5243360020332,385.45406023637054,706.4069132037108,211.54479603507434,746.304485957555,198.47324945990596,534.1969754733766,165.03113483288857,177.57758292032022,108.01219977125429,19.109416698436906,34.77570212225188,0.2691574532977507,2.559664506290507,0.004066590418096328,0.01753717117804041,0.0,0.002287457110179184,3호선,37.559052,127.005602
동두천,0.8852459016393442,0.026432837717626126,33.15135341212352,10.270936586605668,95.68611005210319,116.44452916507815,170.66819163807347,271.208539839878,209.0789172703012,240.05210318973187,165.58978269157453,164.60998856271445,130.18807980683695,122.73300292286186,115.90875587749396,118.86338797814209,116.82780531198374,101.3788283136358,117.99415427627397,112.25212860592197,117.43499809378574,108.38886770873046,140.68471216164698,122.38200533739992,151.024272461558,123.910789172703,161.3338416571356,155.56385817765917,175.67492692845343,180.77951455076882,93.98144618121744,156.7014868471216,57.281230143601476,120.41936713686617,30.996568814334733,94.17842165459398,19.22251874444021,86.54365230651925,8.800864150463847,54.66310840005083,0.21044605413648493,24.94166984369043,0.002287457110179184,0.020587113991612657,0.0,0.0,0.0,0.0,경원선,37.927878,127.05479
동두천중앙,1.4617486338797814,0.029013791308873275,157.04918032786884,17.397475930262814,405.8394049787492,143.09731980223785,728.8508543672478,349.95901639344265,755.8385376008328,702.2450776303235,561.7739179460491,345.995966692688,429.6477578280857,307.5625379477838,447.0223783502472,345.9797467256484,474.56154046317977,350.43039292219623,461.74212854540724,361.1273744470466,390.51604649145634,358.38927920895134,401.1724780987076,389.3032786885246,422.0210772833724,401.22456414259693,480.23518952207473,548.2109896782028,538.2693208430914,536.7775175644028,246.51513574464394,527.2133315985775,173.255789747593,419.7376181802411,127.12355798421373,296.69056292826787,81.52628155087172,310.4098794344696,32.63387978142077,246.83879781420762,1.3333333333333335,92.55633619568046,0.004944054124381993,0.09532483302975106,0.0,0.0,0.0,0.0,경원선,37.901885,127.056482
동묘앞,7.981192019316303,0.1278434362689033,241.25505146778497,56.84457999745838,279.7105095946118,277.90062269665776,541.4072944465624,619.2697928580506,784.1977379590799,1646.2109543779388,687.4700724361419,1277.5572499682298,712.8372093023256,1163.4797305883849,929.3419748379717,1394.620917524463,1225.9491676197738,1501.8358114118696,1432.5055280213496,1668.9437031388993,1625.2354810013978,1606.8064557122887,1799.3252001524972,1426.6994535519125,1906.6717499046892,1180.8463591307664,1833.6868725378067,1016.8059473884864,1681.8106493836574,954.2312873300293,898.5350108018808,726.3423560808235,567.2207396111323,501.17244884991743,465.94865929597154,489.51480493074087,343.3971279705172,500.3591307662981,155.08959207014868,421.78243741263185,19.687635023509976,152.0711653323167,0.19417969246409963,9.363324437666794,0.006354047528275512,0.3011818528402593,0.003812428516965307,0.0,"1호선, 6호선",37.572279,127.015653
동암,19.290379972042192,0.3299021476680646,693.4108527131783,143.8515694497395,1099.1752446308299,333.40373617994663,2289.2794510102935,559.0085144236879,2152.6336256195195,659.2494599059601,1293.4756639979666,543.8111577074596,994.4435125174737,520.871012835176,918.8794001779132,573.2296352776718,943.6904308044225,652.6346422671241,889.3473122378955,682.5027322404371,776.8067098741899,727.0346930995045,756.0304994281357,898.3792095564875,827.1861735925785,1100.6570085144238,933.8142076502731,1513.3155420002543,918.8089973313001,1993.2809759817005,607.1368661837591,1951.2166730207143,487.0596009658152,1342.2129876731478,438.0940399034185,1197.1920193163046,322.6163426102427,1095.864277544796,160.49561570720547,744.7047909518363,13.254034820180454,199.58063286313381,0.012453933155420004,0.29736942432329394,0.0007624857033930614,0.003812428516965307,0.0,0.0,경인선,37.471408,126.702896
동인천,65.84877366882704,0.37285550895920705,277.4428771127208,74.7718896937349,612.0241453806075,377.6601855381878,1528.0508323802262,824.5713559537426,1211.9387469818273,1183.1066209175244,803.6248570339307,658.1814715974076,723.1594865929598,673.1330537552421,759.4367772270936,764.314398271699,841.9611132291269,753.1028084890075,849.3043588766044,810.7929851315289,836.7891727030118,777.3302833905198,964.0490532469183,752.3179565383149,1064.6552293811158,875.2174355064176,1304.1913839115518,990.8857542254416,1519.222264582539,1206.758164951074,785.074596517982,1227.8170034311856,557.2936840767569,815.0692591180582,450.1868089973313,665.9847502859321,287.8650400304994,656.2861863006735,107.46143093150336,456.358876604397,0.5390773922988944,159.04994281357224,0.002795780912441225,0.20688778752065065,0.0,0.0012708095056551023,0.0,0.0002541619011310205,경인선,37.475276,126.632802
동작(현충원),1.3415300546448088,0.044062798161158816,94.64771445918987,42.60881255963223,217.97506288489893,264.04245814901554,637.0327435163501,387.30323531962875,807.3976927747419,749.7801630670483,536.1704831294995,561.3402289877699,440.63734929308697,459.46838407494147,577.0485731633273,368.95441929048485,545.9890710382514,399.2375314424495,489.8656865296209,496.28736230375574,502.2024460057247,460.5276693555382,597.6106774221529,451.86642380085004,622.4585827044843,454.97679764073206,649.1150576806315,505.2409575852199,724.2876225171308,662.1875271055599,392.1703096539162,564.7213548443057,313.04050654870326,384.10482262121604,279.68436117616443,328.89305230288835,222.13756613756613,310.2814641339231,96.55694336022205,210.45186052563102,14.369025934599705,127.3432214415821,0.14467863648191517,17.34621389539422,0.0018648625206002254,0.05494839101396479,0.000607164541590771,0.000607164541590771,"4호선, 9호선",37.502878,126.978153
두정,32.767823103316815,0.10928961748633881,141.50768839750918,32.81026814080569,283.67619773795906,96.85347566399797,475.35569958063286,294.0709111704155,425.83657389757275,577.3986529419241,348.2803405769475,508.5566145634769,300.63082983860716,398.0040665904181,299.98983352395476,359.7687126699708,356.23459143474395,363.247426610751,316.62854238149697,306.89744567289364,336.42470453678993,316.74901512263307,386.741136103698,280.1931630448596,444.79628923624347,369.9796670479095,492.8158597026306,447.7277926038887,537.8025162028212,590.5006989452281,338.4417333841657,439.4169525988055,267.93569703901386,391.70593468039147,239.57783708222138,314.98818147159744,171.41695259880544,282.87406277798954,77.59944084381752,222.67861227601983,4.518998602109544,76.75028593213877,0.001016647604524082,0.023128733002922862,0.0,0.0002541619011310205,0.0,0.0,경부선,36.833705,127.14896
둔촌동,0.06303215148049307,0.004320752319227348,145.56563731096708,23.535646206633626,382.35862244249586,255.9613673910281,1058.469437031389,400.486974202567,1178.9317575295463,751.9705172194688,649.9705172194688,477.8271699072309,483.27462193417205,372.03914093277416,462.29457364341084,358.6298131910027,491.5961367391028,388.75130257974325,495.82564493582413,441.68585589020205,483.6225695768204,446.8921082729699,502.5848265345025,514.3052484432584,579.5869869106621,605.6207904435125,665.9128224679121,764.3784470707841,750.5774558393697,1095.053246918287,431.0751048417842,952.5805057821832,310.91498284407163,537.0524844325836,296.84483415935955,488.2178167492693,239.52522556868723,458.8194179692464,90.57135595374254,300.5817765916889,9.273096962765282,64.22239166348965,0.09098996060490533,0.21298767314779515,0.0017791333079171432,0.0030499428135722455,0.0,0.0,5호선,37.527788,127.136248
둔촌오륜,0.02279088364654138,0.0011995201919232307,16.388244702119152,7.465813674530188,55.93362654938025,67.86485405837665,164.23550579768093,107.19232307077169,176.35785685725708,82.218712514994,102.5329868052779,39.6765293882447,66.85085965613754,32.903638544582165,60.263494602159135,38.31787285085966,60.056377449020395,40.13354658136745,63.784086365453824,44.678128748500605,61.29548180727709,46.46261495401839,78.09236305477809,57.197520991603355,144.80047980807674,67.54258296681327,90.29468212714914,95.54098360655738,72.39544182327069,147.57337065173928,37.09596161535386,119.89924030387846,24.091963214714113,75.63334666133547,23.051179528188722,66.6517393042783,15.792882846861255,72.70571771291483,6.296681327469013,36.38704518192723,1.185125949620152,11.214714114354258,0.013194722111155539,0.9724110355857657,0.0,0.004398240703718513,0.0,0.0,9호선2~3단계,37.519683,127.137989
등촌,0.2811030626509086,0.013724742661075106,174.4196212987673,29.832253145253528,452.1756258736815,135.6599313762867,1356.8501715592831,251.77354174609226,1569.7743042317957,581.9842419621299,755.8673274876096,413.8378447070784,565.3475663997966,347.1239039268014,553.3163044859576,352.8661837590545,557.4215275130258,396.99148557631213,539.2672512390393,436.0129622569577,500.07675689414157,470.5802516202821,500.4681662218834,568.1433473122379,546.6384546956411,644.8237387215656,566.0099123141441,820.3939509467531,623.3844198754606,1275.483797178803,333.5839369678485,1162.3517600711652,254.923370186809,676.0203329520905,218.35074342356083,577.3963654848138,174.8415300546448,534.6458253907739,83.40780277036473,346.66946244757906,15.554962511119584,93.77684585080696,0.059982208666920826,0.6720040665904181,0.0,0.0033041047147032657,0.0,0.0,9호선,37.550632,126.865689
디지털미디어시티,6.382746344632799,0.29824646186945025,340.5472463705859,121.19302522467373,790.765691365118,612.0096062459393,2327.5608601411495,1829.5413362114482,2540.1651085826174,5315.312459839735,1421.443843643894,2278.7083170007463,957.7436329758959,965.5327537726039,902.5615080750099,807.1285898131193,961.2507199762306,873.7892997839624,972.5529417450184,957.5162815755891,946.1413659233326,896.2577416462175,1057.2809509234849,964.4012697355821,1322.6970980796457,1168.1870237820365,2321.975256801963,1538.3245235806758,4514.755592904229,2342.3820536639587,1979.4475683686564,1886.7733466499851,1137.4813110458404,1140.9242508041002,1025.1486882919066,1057.4498236080608,830.1580296367096,994.1916738709036,364.1921392377649,638.9322748027113,48.10751585379605,230.34085437775977,0.12911066602947202,9.066749716752671,0.001016647604524082,0.05286567543525225,0.0,0.0007624857033930614,"6호선, 경의선, 공항철도 1호선",37.576958,126.898609
뚝섬,0.9839543578733337,0.05559457163686953,297.04083311595804,89.77487944030874,623.227535097752,633.3045862846212,1454.6613426436852,1326.0935583335004,2029.294500070229,4461.586465209918,1347.1773180568653,2660.4765134337945,959.8546729003217,1392.3383831290007,950.6241012366984,1226.949669255105,1052.561162723813,1330.110560426992,1176.368628395235,1478.3775106848325,1268.231273953087,1454.4917899017464,1497.4076021162323,1577.8278922621078,1830.8712937509615,1715.206680444917,2473.542241039121,2033.0161392807217,4196.1382908281,2708.1033368782228,2388.7213783601205,1948.161299168623,1832.159011711513,1156.7049916059686,1761.012500752453,1002.7469818274241,1217.6805452441627,877.2298225548623,501.2899385329507,510.5104239821819,67.88529272093692,159.427306352041,0.2099778611607173,2.5437860759409006,0.014233066463337146,0.04188320591795921,0.0,0.0033041047147032657,"2호선, 7호선",37.547184,127.047367
뚝섬유원지,0.36989567809239937,0.006557377049180328,165.9493293591654,19.544560357675113,303.7818181818182,137.70223546944857,728.9847988077497,212.8450074515648,1037.9374068554396,451.75439642324886,692.7985096870343,310.0086438152012,389.46855439642326,274.5260804769001,341.5797317436662,326.20655737704914,352.498956780924,367.49716840536513,376.4008941877794,434.1883755588674,372.241132637854,485.5067064083458,418.91535022354697,553.8769001490313,496.50402384500745,613.8056631892697,565.1448584202683,757.8238450074516,593.5230998509686,1038.4572280178838,478.9043219076006,867.4080476900149,466.4634873323398,543.6786885245901,487.1728763040239,497.23606557377053,422.7660208643815,446.0873323397914,207.11594634873325,237.9102831594635,22.882265275707898,60.510879284649775,0.11624441132637854,0.5290611028315947,0.00029806259314456036,0.006557377049180328,0.0,0.0,7호선,37.53154,127.066704
마곡,0.07879018935061634,0.005083238022620409,71.16711144999366,81.32469182869488,236.46257466005846,329.3427373236752,775.5666539585717,370.8158597026306,744.3474393188461,1073.0041936713687,388.24450374888806,614.5860973440082,299.2713178294574,291.2362434871013,291.16889058330156,242.57618502986404,300.923370186809,265.4998093785741,314.30524844325834,294.0299911043334,323.0260515948659,283.11068750794254,382.09276909391286,299.7778624984115,542.721565637311,351.75473376540856,787.1854111068751,426.11843944592704,909.8965561062397,634.5779641631719,406.59270555343755,553.6706061761341,282.8954123776846,313.75473376540856,238.8227220739611,284.7406277798958,166.18426737832,291.47693480747233,64.46079552675054,171.00216037615962,7.95755496251112,61.17702376413776,0.01626636167238531,0.18884229254034818,0.0025416190113102047,0.030753590036853476,0.0,0.0,5호선,37.560183,126.825448
마곡나루,0.34179446500969507,0.040366649039309005,111.37205476232447,37.38010458898877,291.3781655796463,425.28797226629064,814.9195017333569,605.4761149303719,865.3603619484104,1603.8831306187203,449.54879840178626,750.6887008637405,320.86438686174273,354.2440213878606,341.4497326517422,279.4734708267231,385.0938363006052,305.8689699747341,392.26634937422875,334.1233915036136,378.72942005993303,340.15988013396793,453.78171455432164,341.36952817439334,637.1621716904637,382.4412715200658,1444.4362771020624,484.9347200188025,1463.0289676244197,773.7805393971444,626.9108643281038,742.542041248017,429.07920559374816,480.3726423409131,370.2456666079088,454.94300487690225,284.5034373347435,473.05629002879135,133.65914566073212,328.5832305070803,22.52600035254715,152.9011692813914,0.05840531171044128,2.115459192667019,0.0018214936247723133,0.06633762265703039,0.0,0.0,"9호선, 공항철도 1호선",37.565543,126.827378
마두,1.0596009658152243,0.04854492311602491,106.24094548227221,53.90901003939509,330.28593213877235,158.48367009785233,567.8042953361291,271.8599567924768,557.8208158597026,710.2127335112466,441.0718007370695,523.9415427627399,455.62943194815097,400.11742279832254,466.0960731986275,414.8374634642267,454.2292540348202,378.3072817384674,453.08908374634643,484.82373872156563,457.28936332443766,467.920447324946,516.133943321896,465.87876477316047,537.5005718642776,475.689668318719,568.4427500317703,513.9781420765028,639.437539712797,610.236624729953,323.07866310840006,595.5089592070149,226.11488117931123,374.56347693480745,206.72080315160756,305.7712542889821,173.8180200787902,293.2804676578981,47.23446435379337,205.3732367518109,6.092769093912823,57.745329775066715,0.009912314144109797,0.1776591688905833,0.0,0.0,0.0,0.0,일산선,37.652206,126.77762
마들,0.43029609861481766,0.020332952090481637,309.93671368661836,46.03380353285043,778.4925657643919,108.89541237768458,2072.2506036345153,247.5928326343881,1912.7764646079552,362.15427627398657,995.3119837336384,326.0493074088194,714.0132164188589,306.2376413775575,641.0776464607956,336.76477316050324,664.6397255051468,389.879781420765,580.7904435125174,436.3967467276655,496.7500317702376,484.87711272080315,497.49472614055156,583.3750158851187,492.7192781802008,711.3348583047401,457.6190113102046,873.4245774558393,416.420892108273,1334.0826026178677,272.7967975600457,1461.2756385817765,195.85792349726776,867.786758164951,147.21413140170287,750.5538187825645,115.751683822595,710.0256703520142,47.47363070275766,493.2187063159232,6.552039649256577,154.9848773668827,0.038886770873046136,0.7551150082602618,0.0002541619011310205,0.045240818401321645,0.0002541619011310205,0.0,7호선,37.66494,127.057675
마산,0.22755077073648153,0.01565940787863959,157.25128456080253,19.673599217029604,337.43919745534623,74.07927575238561,739.6921947638855,124.38120871054564,919.1465622706141,313.7934915586004,517.0154147296305,196.38708098850012,307.6814289209689,181.4240274039638,261.34915586004405,163.5223880597015,266.8705652067531,191.34475165157818,250.2931245412283,210.62344017616834,217.5953021776364,219.41962319549793,218.14925373134326,282.6190359677025,245.7396623440176,339.200391485197,240.45216540249572,435.5933447516516,243.28407144604844,679.7753853682408,157.4250061169562,586.3048690971372,98.55933447516516,354.1477856618547,81.21751896256423,346.54024957181304,57.42549547345241,309.97259603621234,28.416931734768777,176.20063616344507,3.3153902618057254,45.817470026914606,0.004404208465867384,0.08270124785906532,0.0,0.0,0.0,0.0,7호선,37.640732,126.644344
마석,0.6819163807345279,0.022620409200660822,43.89986021095438,16.4686745456856,226.18502986402336,95.54327106366756,490.7439318846105,198.79349345533106,376.10090227474905,265.5084508832126,291.7915872410726,171.22023128733002,239.28987164823994,140.95412377684585,208.8987164823993,154.40615071800738,220.15707205489898,150.58711399161265,191.55953742533995,186.70275765662726,183.93722201042064,177.84623204981574,184.87711272080315,225.94332189604776,227.49701359766172,204.3909010039395,219.40322785614435,299.9710255432711,246.3342228999873,317.26623459143474,117.4174609226077,397.9255305629686,92.41682551785487,236.30245266234593,74.13343499809379,174.53958571610116,54.36853475663998,166.45850806964035,22.40564239420511,88.00152497140678,1.0415554708349217,33.30690049561571,0.001016647604524082,0.004320752319227348,0.0007624857033930614,0.0007624857033930614,0.0002541619011310205,0.0002541619011310205,경춘선,37.652782,127.311767
마장,0.03787012326852205,0.004829076121489389,82.8857542254416,19.137628669462448,192.44707078408948,125.53005464480874,528.6953869614945,241.42762739865296,690.2386580251621,553.1866819163807,389.196848392426,358.46486211716865,286.6290507052993,260.88575422544164,280.4572372601347,243.7295717371966,323.50158851188206,262.3098233574787,305.0390138518236,260.6267632481891,299.9616215529292,233.43728555089592,312.7357987037743,254.77824374126317,351.40983606557376,293.26293048672005,382.9612403100775,379.3300292286186,430.6122760198246,563.0425721184395,271.2443766679375,429.39661964671495,195.11983733638328,270.21527513025796,177.48125555979158,247.171686364214,138.30423179565383,240.82475536917016,52.500190621425844,145.86910662091753,5.938492819926293,41.030880670987415,0.034820180454949806,0.9159994916761978,0.002287457110179184,0.0210954377938747,0.0,0.0,5호선,37.5661,127.042973
마천,0.8425467022493328,0.004574914220358368,205.2479349345533,8.870758673274876,360.09276909391286,98.74621934172067,1026.6956411233955,136.81941796924642,885.8627525733892,322.27424069132036,458.2724615580124,239.953488372093,317.879781420765,223.82259499301054,280.5416190113102,188.1359766171051,306.6504003049943,208.8636421400432,281.0044478332698,235.50870504511374,248.31922734782054,230.73783199898335,239.83225314525353,325.68229762358624,270.42470453678993,394.8933790824755,274.2373872156564,466.07523192273476,291.4344897699835,653.2497140678612,143.56944973948404,636.9309950438429,109.06773414665142,362.7502859321388,84.57008514423687,348.1845215402211,51.93264709620028,343.76667937476174,19.59130766298132,212.57974329647985,2.729190494344898,83.0118185284026,0.014487228364468167,0.31922734782056167,0.0002541619011310205,0.023128733002922862,0.0,0.0035582666158342864,5호선,37.49499,127.152781
마포,0.4582539077392299,0.006099885627144491,85.38416571355954,43.548354301690175,272.0,270.0467657898081,867.881560554073,722.9963146524336,1175.0898462320497,2402.66742915237,634.6214258482653,1184.2587368153513,503.8264074215275,565.6581522429788,521.8569068496632,551.8957936205362,557.9092642012962,510.54288982081584,630.2950819672132,553.2026941161521,593.5852077773542,518.4793493455331,639.7064430041937,538.3977633752701,720.3916634896428,643.1998983352395,1080.7479984750287,893.4606684458,1951.4611767696024,1441.6777227093658,826.1298767314779,958.0307535900367,670.7861227601982,546.772143855636,719.916634896429,479.47108908374634,540.7174990468928,426.38149701359765,224.43283771762614,266.1509721692718,25.44973948405134,69.60071165332316,0.06481128478841022,0.3914093277417715,0.004574914220358368,0.026178675816495106,0.0,0.000508323802262041,5호선,37.539574,126.945932
마포구청,0.5845723726013471,0.05667810395221756,223.17778624984115,68.40360909899606,454.57313508705045,265.89401448722833,1300.8971915109926,488.30296098614815,1756.1441097979412,1188.4684203837844,1061.1653323166859,616.9975854619393,701.8576693353666,428.5583936967849,646.0803151607573,409.1836319735671,652.451899860211,501.0740881941797,646.4554581268268,538.6770873046131,590.8145888931249,526.6097344008133,622.8326343881052,602.0752319227348,695.2738594484687,699.363832761469,831.5453043588766,839.140678612276,1210.0198246282882,1248.011437285551,629.9491676197738,1022.5098487736689,427.43067734146655,692.4707078408946,418.1812174355064,616.2894904053882,335.80277036472233,619.8299656881433,146.9848773668827,394.25034947261406,19.17041555470835,97.95272588638963,0.06150718007370695,0.5787266488753336,0.0,0.002033295209048164,0.0,0.0,6호선,37.563515,126.903343
망우,10.164951073834033,0.2683949675943576,252.60744694370314,26.04956157072055,397.56131655864783,108.36014741390265,1006.0376159613675,180.5472105731351,865.5887660439699,447.4230524844326,539.7704918032787,306.2358622442496,425.83174482145125,297.19608590672254,399.0174100902275,314.1723217689668,428.84457999745837,336.54339814461815,424.60490532469186,367.5704663870886,388.2038378447071,387.46041428389884,375.07967975600457,451.1284788410217,412.0060998856271,530.379972042191,428.7457110179184,637.7725250984878,438.85601728300924,896.4175880035583,306.3616723853095,752.9909772525099,206.2597534629559,466.11259372220104,175.55801245393315,362.35608082348455,125.87393569703902,343.88156055407296,52.48189096454442,234.33193544287712,2.2249332825009533,44.74774431312746,0.0012708095056551023,0.0111831236497649,0.0,0.0002541619011310205,0.0,0.0,중앙선,37.59955,127.091909
망원,0.25136612021857924,0.006354047528275512,182.79374761723216,29.491167873935698,335.7567670606176,165.94560935315795,915.2545431439827,294.88041682551784,1292.8689795399669,1042.516202821197,809.8830855254798,944.5329775066717,593.3798449612402,656.2002795780912,581.7364341085271,698.7553691701614,670.0884483415936,819.1139916126573,702.6890329139662,880.1275892743678,696.2917778624984,886.999110433346,735.2372601347058,937.7092387851061,812.871012835176,1054.1118312364977,931.8375905451774,1156.574405896556,1226.6925911805822,1526.609226077011,834.7124158088702,1203.287838353031,672.1321641885881,662.2757656627272,659.819545050197,560.001779133308,531.0336764518999,524.9647985766934,247.2242978777481,346.3931884610497,31.351632990214764,78.39191765154403,0.09048163680264329,0.37056805184902786,0.000508323802262041,0.000508323802262041,0.0,0.0,6호선,37.556094,126.910052
망월사,13.629177786249842,0.25772016774685474,236.30779006226967,34.59575549625111,409.98983352395476,121.87749396365484,890.2175625873682,164.7668064557123,837.7768458508069,614.4564747744314,572.2333206252383,528.4775702122251,465.7323675181091,398.71902401829965,468.59346803914093,370.5266234591435,485.2631846486212,369.97915872410726,484.67174990468925,384.6585334858305,454.7736688270428,381.0695132799593,462.4051340704028,422.56678103952214,506.5088321260643,511.1625365357733,546.8440716736561,603.2446308298386,415.55953742533995,777.1259372220104,236.40462574660057,782.0030499428135,184.2236624729953,501.96924640996315,165.7918414029737,422.09937730334224,136.9579362053628,380.84178421654593,60.098868979539965,258.79984750285934,8.22162917778625,90.08336510357097,0.002287457110179184,0.03329520904816368,0.0,0.0,0.0,0.0,경원선,37.709914,127.047455
망포,2.000762485703393,0.04956157072054899,147.90087685855892,84.46130385055281,581.6886516711145,275.2593722201042,1567.7567670606177,720.1817257593087,1492.2666158342863,1321.0791714322022,754.3992883466769,508.6971660948024,519.3422289998729,287.16050324056425,502.0071165332317,309.7865040030499,530.8585589020206,349.8129368407676,501.5272588638963,378.48417842165463,458.44452916507817,393.06747998475026,500.7174990468929,499.29622569576816,634.5492438683441,602.6577710001271,1034.2938111577075,845.9021476680646,1398.58203075359,1320.0012708095057,714.4432583555725,1323.4782056169781,532.3055026051595,880.8410217308426,458.7960350743424,727.326979285805,359.2619138391155,690.9673401957047,135.65205235735164,410.2841530054645,9.783962384038633,87.76998347947642,0.0066082094294065315,0.036599313762866945,0.0,0.0,0.0002541619011310205,0.0,분당선,37.245795,127.057353
매교,11.34756639979667,0.11081458889312491,102.70174100902274,17.41212352268395,189.84877366882705,65.31859194306773,400.44910407929854,127.52700470199517,430.9048163680264,355.15796162155294,220.81789299783964,129.59334095819037,148.4808743169399,96.67886643792096,142.4808743169399,103.20447324945991,152.97471089083749,118.22645825390774,140.79908501715593,123.22073961113229,122.55026051594866,125.89147286821705,135.2756385817766,140.56805184902785,183.9827169907231,196.2760198246283,250.5810141059855,283.7288092514932,207.02706824247048,381.65611894776976,103.66348964290253,275.8518236116406,75.96009658152244,185.14804930740883,67.5526750540094,168.1972296352777,67.80709111704157,147.9908501715593,14.828821959588257,90.15707205489896,0.8359384928199263,20.033803532850424,0.0007624857033930614,0.0111831236497649,0.0002541619011310205,0.0030499428135722455,0.0002541619011310205,0.0,분당선,37.265481,127.015678
매봉,0.45774558393696785,0.0210954377938747,52.960477824374124,19.777100012708093,215.01893506163427,289.2039649256576,546.8778752065066,701.2479349345533,675.0684966323548,2325.912822467912,480.06913203710764,1181.8866437920956,413.0069894522811,503.850552802135,424.0083873427373,449.7407548608464,433.066971660948,414.10420637946373,476.7299529800483,415.9768712669971,533.8309823357479,399.60935315796166,592.6163426102428,414.3255813953488,665.2756385817767,441.9278180200788,1080.8089973313,565.0283390519761,1979.3457872664887,731.4344897699834,802.6473503621808,546.4036090989961,523.6703520142331,326.66742915237006,566.050324056424,288.977760833651,366.13673910280846,286.88702503494727,119.9590799339179,165.0512136230779,13.037234718515695,46.26636167238531,0.02821197102554327,2.2183250730715467,0.0025416190113102047,0.015249714067861228,0.0,0.000508323802262041,3호선,37.486947,127.046769
매탄권선,2.2678866437920955,0.0210954377938747,93.6886516711145,21.436523065192528,271.6950057186428,69.31223789553947,617.5450501969755,155.20726903037234,618.0729444656246,351.8624984114881,335.6253653577329,160.0965815224298,229.44719786504004,101.77227093658661,214.07065700851442,109.0806964036091,227.22683949675945,128.56500190621426,204.1082729698818,137.80785360274496,173.55089592070146,153.52522556868723,187.74177150845088,196.75460668445803,242.64226712415808,244.78561443639597,317.4657516838226,351.96035074342353,298.78281865548354,554.6244757910789,163.49828440716738,463.96340068623715,118.76451899860211,318.64226712415814,107.58088702503494,286.89261659677214,85.52268394967595,279.28326343881054,29.38899478968103,184.61405515313257,1.9977125428898208,34.35684330918795,0.002033295209048164,0.020332952090481637,0.0,0.0,0.0,0.0,분당선,37.252759,127.040566
먹골,0.5439064684203838,0.01753717117804041,242.74926928453425,24.686745456856016,433.0354555852078,117.53005464480874,1223.5902910153768,181.98780022874573,1500.2198500444783,490.04473249459903,851.1404244503749,334.45393315542,561.2329393823866,294.2612784343627,494.27957809124416,323.84241962129875,517.947642648367,369.9280721819799,510.9363324437667,400.0088956665396,461.78955394586353,419.32138772398014,446.5619519634007,516.260007624857,470.30601092896177,635.0951836319736,507.3872156563731,800.3067734146651,555.4131401702884,1177.924513915364,367.9969500571864,1151.5590291015378,263.4901512263312,695.98652941924,228.31541491930358,624.4287711272079,172.42216291777862,577.5163299021476,79.08527131782947,376.4343626890329,13.093912822467912,101.00419367136867,0.04778243741263184,3.3948405134070403,0.0002541619011310205,0.001016647604524082,0.0,0.0,7호선,37.610637,127.077725
면목,1.2296352776718769,0.011691447452026943,406.4831617740501,32.53983987800229,745.0044478332698,191.7903164315669,1930.873300292286,296.07802770364725,2450.5792349726776,906.7947642648367,1324.3326979285805,574.2040920066082,805.5819036726394,472.7680772652179,698.1428389884356,442.2988943957301,734.8562714449104,537.5658914728682,709.7649002414538,571.542000254162,633.1800737069514,588.7296988181472,653.0034311856652,747.6090989960604,750.2231541491931,965.1170415554708,742.0452408184013,1178.147159740755,716.8115389503114,1710.3484559664505,571.935951200915,1664.989452281103,370.52586097344005,1011.3651035709747,310.02236624729954,918.9203202439953,242.4948532215021,868.1219977125429,108.00127080950566,541.7521921463972,15.579870377430424,163.05172194688018,0.05210318973185919,0.4925657643919176,0.0002541619011310205,0.0,0.0002541619011310205,0.0,7호선,37.588579,127.087503
